setting,num_stages,num_warps,group_m,block_m,tiles,rows_per_expert,tokens,rep,ms_p50,ms_min,ms_stdev,iters,status,detail,instrument,warmup_ms,trials,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,power_w,clock_level_ok,clock_drift_ok,l2_flush,clock_level_side
s5w8g1,5,8,1,256,1,256,1024,3,1.969823956489563,1.8999359607696533,0.13261677927164173,203,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.5486088991165,3,1695.0,1710.0,1695.0,1710 1725 1725 1710 1710 1695 1695 1695 1695 1530 1530 1395 1395 1575 1575 1680 1680 1680 1680 1695 1695 1695 1695 1695 1695,688.808,False,True,True,high
s3w8g1,3,8,1,64,4,256,1024,3,2.988447904586792,2.9351038932800293,0.299749126546118,132,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.9387195110321,3,1395.0,1395.0,1395.0,1395 1395 1410 1410 1410 1410 1410 1410 1410 1410 780 780 1200 1200 1395 1395 1395 1395 1380 1380 1395 1395 1395 1395,688.188,True,True,True,
s3w4g1,3,4,1,64,4,256,1024,3,2.859584093093872,2.7852160930633545,0.34961686317799195,141,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.955454826355,3,1425.0,1470.0,1425.0,1470 1470 1440 1440 1425 1425 1440 1440 1320 1320 765 765 1230 1230 1395 1395 1410 1410 1425 1425 1425 1425 1440 1440 1425,690.968,True,True,True,
s2w8g1,2,8,1,64,4,256,1024,3,3.24617600440979,3.1444480419158936,0.26679455458120044,124,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.4980504512787,3,1515.0,1575.0,1470.0,1575 1560 1560 1560 1560 1560 1560 1515 1515 1005 1005 1080 1080 1440 1440 1485 1485 1455 1455 1515 1515 1545 1545 1470 1470,693.452,True,False,True,
s5w8g1,5,8,1,64,4,256,1024,3,2.9983999729156494,2.8838400840759277,0.2965450644218539,132,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.6910734176636,3,1395.0,1380.0,1395.0,1380 1395 1395 1395 1395 1395 1395 1410 1410 1320 1320 1155 1155 1380 1380 1395 1395 1410 1410 1395 1395 1395 1395 1395,692.095,True,True,True,
s3w4g1,3,4,1,256,1,256,1024,3,2.1204800605773926,2.050015926361084,0.15603981308337092,186,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.75004839897156,3,1785.0,1770.0,1785.0,1770 1815 1815 1800 1800 1770 1770 1785 1785 1860 1860 1380 1380 1665 1665 1740 1740 1770 1770 1785 1785 1785 1785 1785 1785,684.36,False,True,True,high
s3w8g8,3,8,8,64,5,320,1280,3,3.1482880115509033,3.0243520736694336,0.2176061717075216,128,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.18444657325745,3,1470.0,1545.0,1470.0,1545 1545 1485 1485 1485 1485 1470 1470 1470 1470 1020 1020 1260 1260 1455 1455 1470 1470 1485 1485 1470 1470 1470 1470 1470,695.657,True,True,True,
s3w8g1,3,8,1,64,5,320,1280,3,3.731679916381836,3.662303924560547,0.42092849616019706,107,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.33449721336365,3,1395.0,1395.0,1410.0,1395 1395 1395 1395 1410 1410 1410 1410 1395 1395 675 675 1110 1110 1335 1335 1395 1395 1395 1395 1395 1395 1410 1410 1410,693.957,True,True,True,
s5w8g1,5,8,1,64,5,320,1280,3,3.770848035812378,3.6657280921936035,0.2645466292069531,103,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.29292941093445,3,1380.0,1365.0,1380.0,1365 1365 1380 1380 1395 1395 1395 1395 1395 1395 960 960 1305 1305 1395 1395 1380 1380 1350 1350 1380 1380 1380 1380,695.0995,False,True,True,low
s2w8g1,2,8,1,64,5,320,1280,3,3.933471918106079,3.871488094329834,0.3434283971657132,101,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.0696008205414,3,1500.0,1515.0,1500.0,1515 1515 1500 1500 1500 1500 1500 1500 1515 1515 735 735 1050 1050 1425 1425 1470 1470 1500 1500 1500 1500 1500 1500 1500,696.46,True,True,True,
s3w8g16,3,8,16,64,5,320,1280,3,3.1429120302200317,3.045151948928833,0.21403095608629252,128,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.5755846500397,3,1470.0,1485.0,1470.0,1485 1485 1470 1470 1470 1470 1485 1485 1485 1485 945 945 1320 1320 1485 1485 1470 1470 1455 1455 1455 1455 1470 1470 1470,688.245,True,True,True,
s3w4g1,3,4,1,64,5,320,1280,3,3.6178879737854004,3.4869120121002197,0.4093770579380255,111,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.67570972442627,3,1410.0,1425.0,1410.0,1425 1425 1425 1410 1410 1395 1395 1395 1395 825 825 1020 1020 1350 1350 1410 1410 1410 1410 1425 1425 1410 1410 1410 1410,694.971,True,True,True,
s2w4g1,2,4,1,64,5,320,1280,3,3.451647996902466,3.3017280101776123,0.418409841089959,115,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.94588923454285,3,1455.0,1470.0,1455.0,1470 1455 1455 1470 1470 1485 1485 1470 1470 660 660 1080 1080 1410 1410 1455 1455 1455 1455 1470 1470 1470 1470 1455 1455,686.037,True,True,True,
s3w8g64,3,8,64,64,5,320,1280,3,3.2159359455108643,3.0470399856567383,0.1838939083476492,125,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.94441652297974,3,1455.0,1470.0,1455.0,1470 1455 1455 1455 1455 1470 1470 1485 1485 1305 1305 1305 1305 1470 1470 1455 1455 1440 1440 1470 1470 1470 1470 1455,693.318,True,True,True,
s4w8g1,4,8,1,64,5,320,1280,3,3.726191997528076,3.64847993850708,0.4642578425643233,108,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,359.046434879303,3,1410.0,1410.0,1410.0,1410 1410 1410 1410 1410 1410 1410 1410 1410 1410 870 870 1155 1155 1320 1320 1380 1380 1410 1410 1410 1410 1395 1395 1410,693.426,True,True,True,
s3w4g1,3,4,1,64,6,384,1536,3,4.38480019569397,4.242623805999756,0.41644289836398024,90,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,346.25792026519775,3,1395.0,1395.0,1395.0,1395 1395 1395 1395 1395 1395 1410 1410 1410 1410 645 645 1170 1170 1395 1395 1395 1395 1395 1395 1380 1380 1395 1395,694.2815,True,True,True,
s3w8g1,3,8,1,64,6,384,1536,3,4.490752220153809,4.381919860839844,0.5119602807429224,89,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.85410928726196,3,1395.0,1410.0,1395.0,1410 1410 1410 1410 1410 1410 1410 1410 1410 600 600 1095 1095 1320 1320 1380 1380 1395 1395 1395 1395 1395 1395 1395 1395,686.416,True,True,True,
s3w8g16,3,8,16,64,6,384,1536,3,3.7330880165100098,3.605695962905884,0.19298862869836508,105,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.45507192611694,3,1470.0,1455.0,1470.0,1455 1470 1470 1470 1470 1500 1500 1485 1485 1245 1245 1350 1350 1470 1470 1470 1470 1485 1485 1470 1470 1470 1470 1470,693.3035,True,True,True,
s3w8g8,3,8,8,64,6,384,1536,3,3.7742719650268555,3.6585919857025146,0.19584753345502776,105,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.19391989707947,3,1470.0,1485.0,1470.0,1485 1485 1455 1455 1455 1455 1470 1470 1485 1485 1065 1065 1440 1440 1485 1485 1470 1470 1470 1470 1470 1470 1470 1470,693.215,True,True,True,
s4w8g1,4,8,1,64,6,384,1536,3,4.566463947296143,4.175104141235352,0.45667957008074417,87,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,392.4081611633301,3,1372.5,1410.0,1380.0,1410 1410 1365 1365 1365 1365 1395 1395 1155 1155 1215 1215 1380 1380 1380 1380 1365 1365 1440 1440 1365 1365 1380 1380,693.9465,False,True,True,low
s2w4g1,2,4,1,64,6,384,1536,3,4.10316801071167,3.8880960941314697,0.3227640871875944,97,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.5651831626892,3,1425.0,1440.0,1425.0,1440 1395 1395 1425 1425 1440 1440 1425 1425 1395 1395 1155 1155 1425 1425 1455 1455 1440 1440 1440 1440 1425 1425 1425,695.216,True,True,True,
s3w8g64,3,8,64,64,6,384,1536,3,3.8379040956497192,3.6665918827056885,0.2786395998549937,102,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,370.01900696754456,3,1470.0,1485.0,1470.0,1485 1515 1515 1485 1485 1485 1485 1470 1470 1170 1170 1170 1170 1395 1395 1455 1455 1485 1485 1485 1485 1470 1470 1470,686.596,True,True,True,
s5w8g1,5,8,1,64,6,384,1536,3,4.487135887145996,4.320159912109375,0.49310980508511454,89,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.4843211174011,3,1410.0,1425.0,1410.0,1425 1425 1425 1425 1425 1410 1410 1410 1410 1275 1275 870 870 1245 1245 1350 1350 1395 1395 1410 1410 1410 1410 1410 1410,690.0,True,True,True,
s2w8g1,2,8,1,64,6,384,1536,3,4.755967855453491,4.6885762214660645,0.45644298897860097,84,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.10834980010986,3,1485.0,1500.0,1470.0,1500 1500 1500 1500 1500 1500 1470 1470 1470 1470 795 795 1215 1215 1455 1455 1485 1485 1485 1485 1485 1485 1500 1500 1470,694.2,True,True,True,
s5w8g1,5,8,1,64,7,448,1792,3,5.202976226806641,5.039391994476318,0.60135569282387,77,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.31718254089355,3,1395.0,1410.0,1410.0,1410 1425 1425 1410 1410 1410 1410 1410 1410 675 675 1110 1110 1320 1320 1380 1380 1380 1380 1395 1395 1395 1395 1410 1410,692.848,True,True,True,
s3w8g64,3,8,64,64,7,448,1792,3,4.522704124450684,4.397696018218994,0.26555385075365556,88,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.80348920822144,3,1470.0,1500.0,1470.0,1500 1485 1485 1470 1470 1470 1470 1485 1485 1365 1365 1125 1125 1395 1395 1470 1470 1485 1485 1470 1470 1485 1485 1470,694.4755,True,True,True,
s4w8g1,4,8,1,64,7,448,1792,3,5.301647901535034,5.163136005401611,0.428820696594483,74,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.04761266708374,3,1365.0,1260.0,1380.0,1260 1395 1395 1395 1395 1380 1380 1380 1380 1350 1350 1020 1020 1350 1350 1380 1380 1350 1350 1320 1320 1365 1365 1380,688.593,False,False,True,low
s3w4g1,3,4,1,64,7,448,1792,3,5.110047817230225,4.843135833740234,0.5159780457608876,79,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.08102226257324,3,1395.0,1410.0,1410.0,1410 1425 1425 1395 1395 1395 1395 1395 1395 750 750 960 960 1335 1335 1395 1395 1410 1410 1425 1425 1410 1410 1410 1410,686.479,True,True,True,
s3w8g16,3,8,16,64,7,448,1792,3,4.292511940002441,4.176991939544678,0.26091621399010434,93,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.94451427459717,3,1485.0,1500.0,1485.0,1500 1515 1515 1500 1500 1500 1500 1500 1500 1440 1440 1110 1110 1410 1410 1455 1455 1485 1485 1485 1485 1485 1485 1485,691.07,True,True,True,
s3w8g8,3,8,8,64,7,448,1792,3,4.342591762542725,4.250912189483643,0.31256415023154377,91,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.79833984375,3,1492.5,1545.0,1500.0,1545 1545 1500 1500 1500 1500 1500 1500 1500 1500 975 975 1305 1305 1470 1470 1485 1485 1470 1470 1485 1485 1500 1500,690.7485,True,True,True,
s3w8g1,3,8,1,64,7,448,1792,3,5.295151948928833,5.160096168518066,0.7644936825205163,74,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,381.5345621109009,3,1380.0,1410.0,1365.0,1410 1410 1380 1380 1380 1380 1380 1380 1395 1395 525 525 1365 1365 1395 1395 1380 1380 1305 1305 1320 1320 1365 1365,692.0930000000001,False,True,True,low
s2w8g1,2,8,1,64,7,448,1792,3,5.640687942504883,5.498367786407471,0.3569785425462075,72,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.1102409362793,3,1455.0,1500.0,1455.0,1500 1515 1515 1455 1455 1455 1455 1440 1440 1425 1425 1050 1050 1425 1425 1455 1455 1485 1485 1485 1485 1470 1470 1455 1455,697.492,True,True,True,
s2w4g1,2,4,1,64,7,448,1792,3,4.544864177703857,4.387968063354492,0.6396007857095823,88,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.992835521698,3,1440.0,1500.0,1440.0,1500 1500 1455 1455 1455 1455 1425 1425 1395 1395 810 810 1305 1305 1440 1440 1440 1440 1455 1455 1440 1440 1455 1455 1440,694.759,True,True,True,
s2w4g1,2,4,1,256,2,512,2048,3,4.572864055633545,4.498367786407471,0.22116820567587211,87,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,346.8284764289856,3,1830.0,1845.0,1830.0,1845 1845 1830 1830 1830 1830 1830 1830 1845 1845 1515 1515 1575 1575 1755 1755 1800 1800 1845 1845 1845 1845 1830 1830,681.0654999999999,False,True,True,high
s3w8g64,3,8,64,64,8,512,2048,3,5.135680198669434,5.015999794006348,0.1881259751578446,77,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,370.41168212890625,3,1455.0,1485.0,1455.0,1485 1485 1455 1455 1455 1455 1470 1470 1485 1485 1110 1110 1425 1425 1470 1470 1470 1470 1455 1455 1455 1455 1455 1455,694.2615000000001,True,True,True,
s3w8g16,3,8,16,64,8,512,2048,3,4.7343199253082275,4.594016075134277,0.22974137218774396,84,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.97926235198975,3,1500.0,1485.0,1500.0,1485 1515 1515 1470 1470 1500 1500 1485 1485 1410 1410 1305 1305 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500 1500,693.875,True,True,True,
s3w8g8,3,8,8,64,8,512,2048,3,4.694975852966309,4.606112003326416,0.2272953476790354,85,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.3512644767761,3,1515.0,1530.0,1515.0,1530 1530 1515 1515 1515 1515 1515 1515 1515 1515 1350 1350 1380 1380 1500 1500 1500 1500 1500 1500 1515 1515 1515 1515,693.733,True,True,True,
s3w8g1,3,8,1,256,2,512,2048,3,4.036128044128418,3.919840097427368,0.22087538698724507,99,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.97849559783936,3,1680.0,1740.0,1680.0,1740 1740 1665 1665 1680 1680 1650 1650 1680 1680 1320 1320 1620 1620 1695 1695 1695 1695 1680 1680 1680 1680 1680 1680,693.4355,False,True,True,high
s3w8g16,3,8,16,256,2,512,2048,3,3.9986079931259155,3.9632320404052734,0.24140906143047455,98,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.90473556518555,3,1680.0,1680.0,1680.0,1680 1680 1695 1695 1695 1695 1680 1680 1680 1680 1320 1320 1500 1500 1620 1620 1650 1650 1695 1695 1665 1665 1680 1680,691.693,False,True,True,high
s2w4g1,2,4,1,64,8,512,2048,3,5.422911882400513,5.0920000076293945,0.5758396650697726,72,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.8137307167053,3,1425.0,1470.0,1425.0,1470 1470 1440 1440 1425 1425 1425 1425 1440 1440 765 765 1395 1395 1425 1425 1440 1440 1410 1410 1440 1440 1425 1425,695.354,True,True,True,
s4w8g1,4,8,1,64,8,512,2048,3,6.080672025680542,5.928415775299072,0.6478779633887664,66,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.19926404953003,3,1365.0,1380.0,1380.0,1380 1365 1365 1365 1365 1380 1380 1335 1335 795 795 1200 1200 1290 1290 1380 1380 1380 1380 1380 1380 1365 1365 1380,695.4705,False,True,True,low
s5w8g1,5,8,1,64,8,512,2048,3,5.947455883026123,5.755871772766113,0.6975735682982404,67,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.57228565216064,3,1410.0,1410.0,1410.0,1410 1410 1410 1410 1410 1425 1425 1410 1380 1380 840 840 1245 1245 1335 1335 1365 1365 1395 1395 1410 1410 1410 1410 1410,685.83,True,True,True,
s5w8g1,5,8,1,256,2,512,2048,3,3.936176061630249,3.857856035232544,0.21043749292629702,100,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.2484164237976,3,1665.0,1695.0,1665.0,1695 1695 1665 1665 1680 1680 1695 1695 1665 1665 1365 1365 1635 1635 1665 1665 1680 1680 1665 1665 1665 1665 1665 1665,692.1875,False,True,True,high
s4w8g1,4,8,1,256,2,512,2048,3,3.926464080810547,3.828864097595215,0.15393213721347213,101,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.61062455177307,3,1672.5,1680.0,1680.0,1680 1680 1680 1665 1665 1665 1665 1680 1680 1680 1680 1425 1425 1605 1605 1680 1680 1665 1665 1665 1665 1680 1680 1680,679.468,False,True,True,high
s3w8g8,3,8,8,256,2,512,2048,3,3.937119960784912,3.830944061279297,0.22517502505289708,101,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,360.31894731521606,3,1695.0,1695.0,1710.0,1695 1710 1710 1695 1695 1710 1710 1710 1710 1380 1380 1485 1485 1635 1635 1695 1695 1695 1695 1710 1710 1695 1695 1710,693.136,False,True,True,high
s3w4g1,3,4,1,64,8,512,2048,3,5.8613600730896,5.623968124389648,0.6656702095117027,68,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.97862339019775,3,1395.0,1395.0,1395.0,1395 1395 1380 1380 1425 1425 1395 1395 1440 1440 465 465 1170 1170 1335 1335 1410 1410 1395 1395 1395 1395 1395 1395,693.7525,True,True,True,
s2w8g1,2,8,1,256,2,512,2048,3,4.239744186401367,4.13040018081665,0.23630498003606012,93,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.26707649230957,3,1717.5,1725.0,1740.0,1725 1740 1740 1725 1725 1725 1725 1725 1725 1575 1575 1380 1380 1575 1575 1695 1695 1710 1710 1710 1710 1725 1725 1740,659.772,False,True,True,high
s3w4g1,3,4,1,256,2,512,2048,3,4.199359893798828,4.042175769805908,0.24535863289064694,95,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.2319688796997,3,1770.0,1800.0,1770.0,1800 1770 1770 1785 1785 1785 1785 1770 1770 1635 1635 1455 1455 1695 1695 1770 1770 1800 1800 1785 1785 1785 1785 1770,678.875,False,True,True,high
s2w8g1,2,8,1,64,8,512,2048,3,6.480480194091797,6.355231761932373,0.36678982717648756,61,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.65056133270264,3,1440.0,1425.0,1455.0,1425 1440 1440 1455 1455 1455 1455 1470 1470 1410 1410 1140 1140 1455 1455 1455 1455 1440 1440 1440 1440 1440 1440 1455,695.841,True,True,True,
s3w8g64,3,8,64,256,2,512,2048,3,4.013376235961914,3.9531519412994385,0.25540099772376396,99,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.4418852329254,3,1680.0,1680.0,1680.0,1680 1680 1695 1695 1680 1680 1680 1680 1680 1680 1230 1230 1455 1455 1620 1605 1605 1680 1680 1680 1680 1680 1680 1680,676.5795,False,True,True,high
s3w8g1,3,8,1,64,8,512,2048,3,6.075071811676025,5.946559906005859,0.6285800573065904,65,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.47891330718994,3,1365.0,1350.0,1365.0,1350 1350 1365 1395 1395 1380 1380 1380 1380 525 525 1200 1200 1350 1350 1380 1380 1365 1365 1365 1365 1380 1380 1365,691.94,False,True,True,low
s3w8g8,3,8,8,64,9,576,2304,3,5.5049121379852295,5.425312042236328,0.36996539918033816,72,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.700514793396,3,1500.0,1500.0,1500.0,1500 1500 1500 1500 1485 1485 1500 1485 1485 1035 1035 1260 1260 1470 1470 1500 1500 1500 1500 1500 1500 1500 1500 1500,693.044,True,True,True,
s3w8g16,3,8,16,64,9,576,2304,3,5.522047996520996,5.368415832519531,0.2551773665657886,71,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.64962816238403,3,1470.0,1470.0,1500.0,1470 1470 1500 1500 1485 1485 1500 1500 1500 1500 1065 1065 1425 1425 1470 1470 1455 1455 1455 1455 1470 1470 1500 1500,694.086,True,True,True,
s3w8g64,3,8,64,64,9,576,2304,3,5.8056800365448,5.597472190856934,0.4250400711012303,68,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.2278079986572,3,1470.0,1485.0,1470.0,1485 1485 1485 1485 1470 1470 1470 1470 1425 1425 990 990 1365 1365 1470 1470 1455 1455 1500 1500 1470 1470 1470 1470,690.3485000000001,True,True,True,
s2w4g1,2,4,1,64,9,576,2304,3,5.894863843917847,5.679647922515869,0.798451071836188,68,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.4122586250305,3,1425.0,1440.0,1440.0,1440 1440 1440 1440 1470 1470 1440 1440 1425 1425 705 705 1155 1155 1395 1395 1425 1425 1425 1425 1425 1425 1425 1425 1440,689.671,True,True,True,
s5w8g1,5,8,1,64,9,576,2304,3,6.727744102478027,6.522463798522949,0.6726268130094825,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.30838680267334,3,1395.0,1410.0,1395.0,1410 1410 1410 1410 1410 1410 1410 1410 1410 1425 1425 825 825 1215 1215 1335 1335 1395 1395 1380 1380 1395 1395 1395,680.206,True,True,True,
s3w4g1,3,4,1,64,9,576,2304,3,6.649216175079346,6.504223823547363,0.5346084956396346,59,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.48415994644165,3,1395.0,1380.0,1395.0,1380 1395 1395 1380 1380 1395 1395 1410 1410 690 690 1155 1155 1395 1395 1410 1410 1410 1410 1410 1410 1380 1380 1395,688.536,True,True,True,
s3w8g1,3,8,1,64,9,576,2304,3,6.821343898773193,6.5352959632873535,0.6418781763409834,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.8262691497803,3,1380.0,1395.0,1380.0,1395 1410 1410 1380 1380 1365 1365 1380 1380 1380 1380 735 735 1260 1365 1365 1380 1380 1380 1380 1380 1380 1380 1380,698.97,False,True,True,low
s4w8g1,4,8,1,64,9,576,2304,3,6.892863988876343,6.727136135101318,0.49204236170606075,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.0368962287903,3,1350.0,1305.0,1350.0,1305 1365 1365 1365 1365 1380 1380 1365 1365 1350 1350 1125 1125 1350 1350 1365 1365 1350 1350 1320 1320 1335 1335 1350,685.614,False,True,True,low
s2w8g1,2,8,1,64,9,576,2304,3,7.196927785873413,7.093440055847168,0.6133906638569474,54,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.18643045425415,3,1485.0,1500.0,1485.0,1500 1485 1485 1485 1485 1485 1485 1485 1485 1185 1185 885 885 1335 1335 1455 1455 1500 1500 1470 1470 1485 1485 1485,679.871,True,True,True,
s3w8g8,3,8,8,64,10,640,2560,3,6.08131217956543,5.964032173156738,0.3457043054791049,65,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,380.5963864326477,3,1500.0,1470.0,1500.0,1470 1515 1515 1500 1500 1500 1500 1500 1500 1425 1425 1125 1125 1410 1410 1500 1500 1485 1485 1470 1470 1500 1500 1500,694.41,True,True,True,
s3w8g16,3,8,16,64,10,640,2560,3,6.031551837921143,5.883488178253174,0.3551996436184334,66,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.81081533432007,3,1500.0,1500.0,1500.0,1500 1545 1545 1500 1500 1500 1500 1500 1500 1410 1410 1140 1140 1410 1410 1470 1470 1500 1500 1500 1485 1485 1500 1500,694.76,True,True,True,
s2w4g1,2,4,1,64,10,640,2560,3,6.922719955444336,6.382719993591309,0.7082300610594069,58,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.37091159820557,3,1417.5,1425.0,1425.0,1425 1455 1455 1425 1425 1440 1440 1440 1440 1365 1365 930 930 1365 1365 1410 1410 1410 1410 1410 1410 1425 1425 1425,697.899,True,True,True,
s5w8g1,5,8,1,64,10,640,2560,3,7.429247856140137,7.222784042358398,0.8890088212062537,54,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.3744320869446,3,1410.0,1410.0,1410.0,1410 1410 1410 1410 1410 1410 1410 1410 1410 1410 795 795 1185 1185 1320 1320 1365 1365 1395 1395 1395 1395 1410 1410 1410,694.41,True,True,True,
s3w4g1,3,4,1,64,10,640,2560,3,7.342879772186279,7.175583839416504,0.7772839152414656,55,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.9138240814209,3,1410.0,1425.0,1410.0,1425 1425 1410 1410 1410 1410 1410 1410 1410 1410 570 570 1020 1020 1320 1320 1410 1410 1425 1425 1410 1410 1410 1410 1410,694.56,True,True,True,
s3w8g64,3,8,64,64,10,640,2560,3,6.348880052566528,6.147712230682373,0.3380317826959044,62,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,340.90880060195923,3,1470.0,1455.0,1455.0,1455 1455 1470 1470 1470 1470 1485 1485 1485 1485 1230 1230 1245 1245 1440 1440 1485 1485 1470 1470 1485 1485 1455 1455,693.2455,True,True,True,
s4w8g1,4,8,1,64,10,640,2560,3,7.6112961769104,7.37116813659668,0.7071092598895553,53,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.34947395324707,3,1365.0,1410.0,1380.0,1410 1410 1365 1365 1365 1365 1395 1395 1395 1395 660 660 1185 1185 1320 1320 1365 1365 1380 1380 1365 1365 1380 1380,700.1424999999999,False,True,True,low
s3w8g1,3,8,1,64,10,640,2560,3,7.691999912261963,7.493599891662598,0.43305189996254856,51,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.2766089439392,3,1350.0,1290.0,1335.0,1290 1350 1350 1365 1365 1380 1380 1380 1380 1365 1365 855 855 1320 1320 1365 1365 1350 1350 1320 1320 1335 1335,700.385,False,True,True,low
s2w8g1,2,8,1,64,10,640,2560,3,7.993808031082153,7.827871799468994,0.6505257521310016,50,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.73705530166626,3,1470.0,1500.0,1470.0,1500 1500 1485 1485 1470 1470 1455 1455 1425 1425 765 765 1185 1185 1440 1440 1485 1485 1500 1500 1500 1500 1470 1470,694.8135,True,True,True,
s2w4g1,2,4,1,64,11,704,2816,3,7.401247978210449,7.113920211791992,0.9663866357060216,53,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.3658905029297,3,1432.5,1455.0,1440.0,1455 1455 1455 1440 1440 1455 1455 1425 1425 1110 1110 885 885 1335 1335 1440 1440 1425 1425 1425 1425 1455 1455 1440,686.495,True,True,True,
s2w8g1,2,8,1,64,11,704,2816,3,8.764703750610352,8.590944290161133,0.7458679599807349,45,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.9691162109375,3,1462.5,1485.0,1470.0,1485 1485 1485 1455 1455 1455 1455 1470 1470 1350 1350 870 870 1365 1365 1455 1455 1470 1470 1485 1485 1470 1470 1470,695.2919999999999,True,True,True,
