setting,num_stages,num_warps,group_m,block_m,tiles,rows_per_expert,tokens,rep,ms_p50,ms_min,ms_stdev,iters,status,detail,instrument,warmup_ms,trials,sm_clock_load_mhz,sm_clock_start_mhz,sm_clock_end_mhz,clock_samples_mhz,power_w,clock_level_ok,clock_drift_ok,l2_flush,clock_level_side
s3w8g16,3,8,16,64,14,896,3584,3,8.525535583496094,8.343232154846191,0.20718932340455698,47,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,337.25458812713623,3,1485.0,1515.0,1485.0,1515 1500 1500 1470 1470 1470 1470 1470 1470 1485 1485 1380 1380 1485 1485 1515 1515 1500 1500 1500 1500 1485 1485 1485,692.4455,True,True,True,
s3w8g64,3,8,64,64,14,896,3584,3,8.78708791732788,8.41312026977539,0.4181650293759596,46,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,339.38886642456055,3,1477.5,1515.0,1485.0,1515 1515 1500 1500 1455 1455 1455 1455 1470 1470 1080 1080 1425 1425 1470 1470 1500 1500 1485 1485 1485 1485 1485 1485,692.699,True,True,True,
s3w8g1,3,8,1,64,14,896,3584,3,10.76899242401123,10.526975631713867,0.354679345559266,37,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.2036485671997,3,1320.0,1260.0,1335.0,1260 1320 1320 1350 1350 1380 1380 1380 1380 1365 1365 1155 1155 1365 1365 1320 1320 1215 1215 1245 1245 1290 1290 1335,695.7585,False,False,True,low
s4w8g1,4,8,1,64,14,896,3584,3,10.621824264526367,10.38976001739502,0.7063002057831758,37,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,345.25763034820557,3,1320.0,1395.0,1305.0,1395 1380 1380 1320 1320 1260 1260 1275 1275 1275 1275 1020 1020 1275 1275 1365 1365 1395 1395 1380 1380 1380 1380 1305,695.8185000000001,False,False,True,low
s5w8g1,5,8,1,64,14,896,3584,3,10.539487838745117,10.281087875366211,0.4908710973484346,37,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,370.2007312774658,3,1365.0,1350.0,1365.0,1350 1350 1380 1380 1410 1410 1395 1395 1395 1395 960 960 1365 1365 1365 1365 1335 1335 1305 1305 1335 1335 1365,695.619,False,True,True,low
s2w4g1,2,4,1,64,14,896,3584,3,9.597536087036133,9.090815544128418,0.6304474180506361,43,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,341.9973735809326,3,1410.0,1425.0,1395.0,1425 1425 1395 1395 1395 1395 1395 1395 1440 1440 870 870 1335 1335 1440 1440 1425 1425 1410 1410 1410 1410 1410 1410 1395,694.022,True,True,True,
s3w4g1,3,4,1,64,14,896,3584,3,10.482271671295166,10.181952476501465,0.7470568049441774,38,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.79650688171387,3,1395.0,1350.0,1395.0,1350 1410 1410 1395 1395 1395 1395 1395 1395 1365 1365 1050 1050 1365 1365 1395 1395 1350 1350 1365 1365 1395 1395 1395,694.0855,True,True,True,
s2w8g1,2,8,1,64,15,960,3840,3,12.03711986541748,11.752191543579102,0.8284754496814084,33,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.65167808532715,3,1455.0,1500.0,1455.0,1500 1485 1485 1440 1440 1455 1455 1440 1440 1155 1155 1185 1185 1440 1440 1455 1455 1500 1500 1485 1485 1470 1470 1455,692.341,True,True,True,
s5w8g1,5,8,1,64,15,960,3840,3,11.31220817565918,11.034624099731445,0.3271016210222889,34,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.2530269622803,3,1365.0,1365.0,1365.0,1365 1365 1380 1380 1410 1410 1395 1395 1380 1380 1065 1065 1365 1365 1350 1350 1260 1260 1245 1245 1320 1320 1365,694.272,False,True,True,low
s3w4g1,3,4,1,64,15,960,3840,3,11.328479766845703,10.852191925048828,0.7845304473002759,35,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,385.26083278656006,3,1350.0,1410.0,1380.0,1410 1410 1350 1350 1260 1260 1260 1260 1335 1335 1020 1020 1335 1335 1425 1425 1425 1425 1410 1410 1395 1395 1380,693.351,False,True,True,low
s2w4g1,2,4,1,64,15,960,3840,3,10.087743759155273,9.423328399658203,0.9998421742219635,39,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,344.9023027420044,3,1417.5,1440.0,1440.0,1440 1440 1425 1425 1425 1425 1425 1425 1425 1425 1155 1155 1170 1170 1395 1395 1410 1410 1395 1395 1410 1410 1440 1440,695.3405,True,True,True,
s3w8g64,3,8,64,64,15,960,3840,3,9.6461763381958,9.126591682434082,0.2453318776029152,41,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.93929386138916,3,1470.0,1440.0,1425.0,1440 1455 1455 1485 1485 1455 1455 1485 1485 1455 1455 1350 1350 1485 1485 1470 1470 1470 1470 1470 1470 1425 1425,694.636,True,True,True,
s3w8g1,3,8,1,64,15,960,3840,3,11.548463821411133,11.365856170654297,0.7867471315306822,34,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,375.8016023635864,3,1350.0,1350.0,1380.0,1350 1350 1365 1365 1350 1350 1320 1320 1290 1290 765 765 1305 1305 1380 1380 1365 1365 1350 1350 1350 1350 1380,692.275,False,True,True,low
s3w8g8,3,8,8,64,15,960,3840,3,9.221695899963379,9.042911529541016,0.2879484241022189,42,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,341.39983558654785,3,1500.0,1530.0,1500.0,1530 1530 1500 1500 1500 1500 1500 1500 1485 1485 1305 1305 1395 1395 1515 1515 1515 1515 1485 1485 1500 1500 1500,693.263,True,True,True,
s3w8g16,3,8,16,64,15,960,3840,3,9.100223541259766,8.958368301391602,0.37081482967788076,43,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.1350727081299,3,1500.0,1500.0,1515.0,1500 1500 1515 1515 1500 1500 1500 1500 1500 1500 1230 1230 1395 1395 1515 1515 1515 1515 1515 1515 1515 1515 1515,687.986,True,True,True,
s4w8g1,4,8,1,64,15,960,3840,3,11.418463706970215,11.179007530212402,0.5113394759184464,35,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.6489944458008,3,1342.5,1245.0,1335.0,1245 1335 1335 1350 1350 1380 1380 1380 1380 1350 1350 1125 1125 1350 1350 1365 1365 1305 1305 1275 1275 1305 1305 1335,695.169,False,False,True,low
s3w4g1,3,4,1,256,4,1024,4096,3,8.289728164672852,8.110976219177246,0.47241375115053985,48,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.7370271682739,3,1785.0,1800.0,1785.0,1800 1800 1800 1800 1785 1785 1785 1785 1785 1785 1425 1425 1620 1620 1740 1740 1755 1755 1770 1770 1800 1800 1785 1785,686.9745,False,True,True,high
s5w8g1,5,8,1,256,4,1024,4096,3,7.949408054351807,7.6593918800354,0.21334881654581633,49,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.447172164917,3,1620.0,1590.0,1605.0,1590 1620 1620 1620 1620 1680 1680 1695 1695 1695 1695 1560 1560 1650 1650 1620 1620 1635 1635 1605 1605 1605 1605,693.003,False,True,True,high
s2w4g1,2,4,1,64,16,1024,4096,3,10.830431938171387,10.34988784790039,0.7022949014555394,37,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.5463037490845,3,1410.0,1440.0,1410.0,1440 1425 1425 1395 1395 1380 1380 1395 1395 1380 1380 1080 1080 1410 1410 1440 1440 1425 1425 1425 1425 1425 1425 1410,693.5535,True,True,True,
s2w4g1,2,4,1,256,4,1024,4096,3,8.888799667358398,8.768704414367676,0.3503857800395846,45,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,347.926495552063,3,1830.0,1845.0,1830.0,1845 1845 1830 1830 1830 1830 1830 1830 1830 1830 1515 1515 1575 1575 1770 1770 1815 1815 1815 1815 1830 1830 1830 1830,687.451,False,True,True,high
s3w8g16,3,8,16,256,4,1024,4096,3,7.784143924713135,7.640448093414307,0.24153556791668884,50,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.62211322784424,3,1695.0,1665.0,1680.0,1665 1680 1680 1695 1695 1710 1710 1710 1710 1680 1680 1530 1530 1680 1680 1710 1710 1695 1695 1695 1695 1680 1680,691.441,False,True,True,high
s4w8g1,4,8,1,256,4,1024,4096,3,7.738399982452393,7.646304130554199,0.34222452410891036,51,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.81824111938477,3,1657.5,1680.0,1665.0,1680 1650 1650 1665 1665 1650 1650 1650 1650 1620 1620 1455 1455 1635 1635 1665 1665 1695 1695 1665 1665 1680 1680 1665,693.7975,False,True,True,high
s3w8g16,3,8,16,64,16,1024,4096,3,9.370895862579346,9.232319831848145,0.22631013577033654,42,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,352.5303039550781,3,1515.0,1470.0,1500.0,1470 1530 1530 1515 1515 1530 1530 1560 1560 1575 1575 1365 1365 1515 1515 1530 1530 1515 1515 1485 1485 1500 1500,693.426,True,True,True,
s3w8g1,3,8,1,256,4,1024,4096,3,8.116175651550293,7.851039886474609,0.29979846038598884,50,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.8834881782532,3,1635.0,1725.0,1635.0,1725 1725 1635 1635 1635 1635 1635 1635 1620 1620 1365 1365 1560 1560 1635 1635 1665 1665 1680 1680 1695 1695 1635 1635,692.9665,False,False,True,high
s3w8g1,3,8,1,64,16,1024,4096,3,12.341792106628418,12.081600189208984,0.38087608520051774,31,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,329.4693126678467,3,1335.0,1260.0,1305.0,1260 1260 1305 1305 1335 1335 1365 1365 1380 1380 1350 1350 1080 1080 1365 1365 1350 1350 1230 1230 1260 1260 1305,696.648,False,True,True,low
s3w8g8,3,8,8,256,4,1024,4096,3,7.553887844085693,7.434336185455322,0.30744642691508667,53,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,346.2358384132385,3,1740.0,1770.0,1740.0,1770 1770 1755 1755 1755 1755 1695 1695 1710 1710 1470 1470 1605 1605 1695 1695 1740 1740 1740 1740 1755 1755 1740 1740,691.6625,False,True,True,high
s3w8g8,3,8,8,64,16,1024,4096,3,9.590928077697754,9.339360237121582,0.23137922128798516,40,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,342.4694700241089,3,1500.0,1470.0,1500.0,1470 1470 1485 1485 1500 1500 1500 1530 1530 1515 1515 1425 1425 1515 1515 1500 1500 1470 1470 1485 1485 1500 1500,689.836,True,True,True,
s3w4g1,3,4,1,64,16,1024,4096,3,12.038911819458008,11.688608169555664,0.7824361095529283,33,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.15152072906494,3,1380.0,1380.0,1395.0,1380 1380 1380 1380 1350 1350 1320 1320 1305 1305 1140 1140 1230 1230 1395 1395 1410 1410 1380 1380 1395 1395 1395 1395,693.5905,False,True,True,low
s2w8g1,2,8,1,256,4,1024,4096,3,8.308064460754395,8.086751937866211,0.2899035472318949,47,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.9111671447754,3,1695.0,1665.0,1695.0,1665 1755 1755 1695 1695 1695 1695 1695 1695 1695 1695 1395 1395 1560 1560 1665 1665 1680 1680 1680 1680 1695 1695,692.974,False,True,True,high
s3w8g64,3,8,64,64,16,1024,4096,3,10.095328330993652,9.647359848022461,0.30110674393400344,39,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.1384973526001,3,1470.0,1455.0,1485.0,1455 1470 1470 1455 1455 1455 1455 1485 1485 1500 1500 1260 1260 1455 1455 1485 1485 1485 1485 1455 1455 1470 1485,689.687,True,True,True,
s4w8g1,4,8,1,64,16,1024,4096,3,12.158304214477539,11.950400352478027,0.6393769999399277,33,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.03081607818604,3,1305.0,1305.0,1320.0,1305 1305 1305 1305 1275 1275 1305 1305 1290 1290 795 795 1305 1305 1380 1380 1350 1350 1260 1260 1320 1320 1320 1320,696.494,False,True,True,low
s3w8g64,3,8,64,256,4,1024,4096,3,8.098688125610352,7.872511863708496,0.33606049009862404,49,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.86758184432983,3,1635.0,1680.0,1620.0,1680 1680 1680 1635 1635 1605 1605 1620 1620 1620 1620 1410 1410 1590 1590 1650 1650 1650 1650 1650 1650 1650 1650 1620,695.3575,False,True,True,high
s2w8g1,2,8,1,64,16,1024,4096,3,12.91096019744873,12.682463645935059,0.5355370314516419,30,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,334.2193250656128,3,1425.0,1425.0,1425.0,1425 1425 1425 1425 1425 1455 1455 1455 1455 1455 1455 990 990 1425 1425 1470 1470 1425 1425 1425 1425 1425 1425,693.071,True,True,True,
s5w8g1,5,8,1,64,16,1024,4096,3,12.035360336303711,11.758879661560059,0.7500494325875512,33,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,370.16415882110596,3,1365.0,1395.0,1365.0,1395 1395 1365 1365 1350 1350 1365 1365 1350 1350 1035 1035 1350 1350 1380 1380 1380 1380 1365 1365 1380 1380 1365 1365,695.744,False,True,True,low
s3w8g1,3,8,1,64,1,64,256,4,0.7922559976577759,0.7528319954872131,0.041016163595324596,505,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.37401509284973,3,1425.0,1440.0,1425.0,1440 1440 1425 1425 1425 1425 1425 1425 1440 1440 885 885 1335 1335 1425 1425 1425 1425 1410 1410 1425 1425 1425 1425 1425 1425,692.033,True,True,True,
s2w8g1,2,8,1,64,1,64,256,4,0.90665602684021,0.8775359988212585,0.025327139010817342,437,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,386.9102351665497,3,1590.0,1755.0,1590.0,1755 1755 1590 1590 1590 1590 1590 1590 1590 1590 1305 1305 1500 1500 1575 1575 1605 1605 1590 1590 1590 1590 1605 1605 1590,694.57,False,False,True,high
s2w4g1,2,4,1,64,1,64,256,4,0.8661440014839172,0.8404480218887329,0.03479416588443838,460,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.64172583818436,3,1605.0,1605.0,1605.0,1605 1605 1605 1605 1605 1605 1545 1545 1560 1560 1080 1080 1410 1410 1575 1575 1620 1620 1605 1605 1605 1605 1620 1620 1605 1605,693.939,False,True,True,high
s3w8g16,3,8,16,64,1,64,256,4,0.8115519881248474,0.7579200267791748,0.022897066859744623,489,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.1315472126007,3,1417.5,1410.0,1440.0,1410 1455 1455 1440 1440 1440 1440 1425 1425 1395 1395 1305 1305 1410 1410 1410 1410 1380 1380 1425 1425 1410 1410 1440 1440 1440,695.114,True,True,True,
s5w8g1,5,8,1,64,1,64,256,4,0.7980800271034241,0.7518399953842163,0.02933619163622477,495,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,389.1145910024643,3,1425.0,1710.0,1425.0,1710 1710 1425 1425 1425 1425 1425 1425 1440 1440 1140 1140 1395 1395 1440 1440 1455 1455 1470 1470 1425 1425 1425 1425 1425 1425,696.709,True,False,True,
s3w8g64,3,8,64,64,1,64,256,4,0.8058079779148102,0.7591360211372375,0.045143144781091014,494,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.0963851213455,3,1425.0,1425.0,1440.0,1425 1455 1455 1440 1440 1425 1425 1425 1425 1320 1320 1290 1290 1425 1425 1425 1425 1425 1425 1440 1440 1440 1440 1440 1440 1440,696.1175000000001,True,True,True,
s4w8g1,4,8,1,64,1,64,256,4,0.8506879806518555,0.7896000146865845,0.0270557249255882,474,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.9019832611084,3,1470.0,1605.0,1485.0,1605 1605 1455 1455 1500 1500 1455 1455 1470 1470 1245 1245 1455 1455 1455 1455 1470 1470 1455 1455 1500 1500 1485 1485 1485,689.814,True,False,True,
s3w8g8,3,8,8,64,1,64,256,4,0.8053759932518005,0.7604159712791443,0.05174284063875224,501,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.84422439336777,3,1425.0,1440.0,1425.0,1440 1440 1425 1425 1425 1425 1440 1440 1440 1440 765 765 1335 1335 1425 1425 1440 1440 1425 1425 1440 1440 1425 1425 1425 1425,696.091,True,True,True,
s3w4g1,3,4,1,64,1,64,256,4,0.7772799730300903,0.7410879731178284,0.02627136859001861,514,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,364.1501439213753,3,1440.0,1620.0,1440.0,1620 1620 1455 1455 1440 1440 1440 1440 1440 1440 1095 1095 1395 1395 1425 1425 1425 1425 1455 1455 1455 1455 1440 1440 1440 1440,692.5515,True,False,True,
s2w8g1,2,8,1,64,2,128,512,4,1.659999966621399,1.6185920238494873,0.058635607564123615,242,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.59741163253784,3,1500.0,1530.0,1500.0,1530 1530 1470 1470 1500 1500 1500 1500 1500 1500 1350 1350 1365 1365 1485 1485 1515 1575 1575 1515 1515 1485 1485 1500 1500,691.561,True,True,True,
s3w4g1,3,4,1,64,2,128,512,4,1.4587520360946655,1.3552639484405518,0.0665278204690543,273,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.501561999321,3,1410.0,1425.0,1425.0,1425 1425 1410 1410 1425 1425 1425 1425 1410 1410 1005 1005 1230 1230 1410 1410 1425 1425 1395 1395 1410 1410 1410 1410 1425,696.058,True,True,True,
s2w4g1,2,4,1,64,2,128,512,4,1.554207980632782,1.478111982345581,0.06226024487431563,258,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.4232609272003,3,1515.0,1560.0,1485.0,1560 1560 1575 1575 1425 1425 1605 1605 1515 1515 1080 1080 1395 1395 1620 1620 1500 1500 1455 1455 1530 1530 1650 1650 1485,690.697,True,True,True,
s4w8g1,4,8,1,64,2,128,512,4,1.4971840381622314,1.3935359716415405,0.16150008708882072,269,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.202978849411,3,1395.0,1605.0,1425.0,1605 1605 1395 1395 1365 1365 1410 1410 1380 1380 795 795 1350 1350 1410 1410 1395 1395 1425 1425 1425 1425 1290 1290 1425,695.962,True,False,True,
s3w8g16,3,8,16,64,2,128,512,4,1.3291360139846802,1.261631965637207,0.0681980682391552,300,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,362.91379380226135,3,1425.0,1425.0,1425.0,1425 1425 1410 1410 1410 1410 1425 1425 1410 1410 1005 1005 1350 1350 1410 1410 1440 1440 1425 1425 1440 1440 1425 1425 1425,694.894,True,True,True,
s3w8g1,3,8,1,64,2,128,512,4,1.4965440034866333,1.4264639616012573,0.0928995497303226,266,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.8601598739624,3,1410.0,1410.0,1410.0,1410 1410 1350 1350 1380 1380 1410 1410 1410 1410 795 795 1320 1320 1395 1395 1410 1410 1440 1440 1425 1425 1410 1410 1410,694.87,True,True,True,
s3w8g64,3,8,64,64,2,128,512,4,1.3557759523391724,1.3110079765319824,0.05532904014800156,295,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.6735671758652,3,1425.0,1425.0,1440.0,1425 1425 1425 1425 1440 1440 1440 1440 1425 1425 1065 1065 1380 1380 1440 1440 1425 1425 1410 1410 1410 1410 1410 1410 1440,693.879,True,True,True,
s5w8g1,5,8,1,64,2,128,512,4,1.5154880285263062,1.4464960098266602,0.10579382714145437,269,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.64594995975494,3,1410.0,1440.0,1395.0,1440 1440 1425 1425 1395 1395 1350 1350 1395 1395 780 780 1365 1365 1410 1410 1410 1410 1410 1410 1410 1410 1425 1425 1395,693.055,True,True,True,
s3w8g8,3,8,8,64,2,128,512,4,1.3062080144882202,1.213055968284607,0.10070686829162435,307,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,366.619712471962,3,1425.0,1440.0,1425.0,1440 1410 1410 1425 1425 1425 1425 1425 1425 1350 1350 1275 1275 1425 1425 1425 1425 1410 1410 1440 1440 1425 1425 1425 1425,692.951,True,True,True,
s3w8g8,3,8,8,64,3,192,768,4,1.9455039501190186,1.890239953994751,0.08229450001557985,205,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,368.7136310338974,3,1425.0,1410.0,1425.0,1410 1455 1455 1440 1440 1425 1425 1425 1425 1410 1410 1275 1275 1440 1440 1425 1425 1425 1425 1425 1425 1440 1440 1425 1425,688.798,True,True,True,
s2w8g1,2,8,1,64,3,192,768,4,2.4527840614318848,2.4154560565948486,0.06000073343650324,164,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,349.23107290267944,3,1485.0,1530.0,1485.0,1530 1530 1455 1455 1455 1455 1515 1515 1485 1485 1455 1455 1365 1365 1470 1470 1485 1485 1485 1485 1500 1500 1485 1485,687.451,True,True,True,
s4w8g1,4,8,1,64,3,192,768,4,2.2750399112701416,2.163520097732544,0.09389623740290075,174,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.95059180259705,3,1357.5,1440.0,1350.0,1440 1440 1320 1320 1350 1350 1365 1365 1380 1380 960 960 1350 1350 1380 1380 1395 1395 1350 1350 1380 1380 1350 1350,696.2215,False,False,True,low
s2w4g1,2,4,1,64,3,192,768,4,2.058880090713501,1.999008059501648,0.10569310487657578,193,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,355.03014373779297,3,1425.0,1425.0,1425.0,1425 1455 1455 1440 1440 1440 1440 1425 1425 1365 1365 1155 1155 1425 1425 1425 1425 1440 1440 1440 1440 1440 1440 1425 1425,689.117,True,True,True,
s3w8g64,3,8,64,64,3,192,768,4,1.9644480347633362,1.8547519445419312,0.09622188180761085,202,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,361.97648072242737,3,1440.0,1440.0,1440.0,1440 1440 1455 1455 1440 1440 1455 1455 1470 1470 1260 1260 1335 1335 1440 1440 1425 1425 1425 1425 1440 1440 1440 1440,695.3050000000001,True,True,True,
s3w8g16,3,8,16,64,3,192,768,4,1.956991970539093,1.906432032585144,0.05695281730781079,204,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,363.21133255958557,3,1440.0,1470.0,1440.0,1470 1470 1440 1440 1440 1440 1440 1440 1455 1455 1185 1185 1425 1425 1440 1440 1440 1440 1440 1440 1425 1425 1425 1425 1440,693.52,True,True,True,
s5w8g1,5,8,1,64,3,192,768,4,2.2781119346618652,2.1946239471435547,0.10686566837676988,173,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.4687376022339,3,1395.0,1395.0,1380.0,1395 1395 1395 1395 1395 1395 1395 1365 1365 1395 1395 1125 1125 1395 1395 1395 1395 1410 1410 1395 1395 1395 1395 1380,693.3615,True,True,True,
s3w8g1,3,8,1,64,3,192,768,4,2.255295991897583,2.138335943222046,0.07904957987303364,177,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,351.3983705043793,3,1395.0,1485.0,1395.0,1485 1485 1395 1395 1395 1395 1395 1395 1395 1395 1005 1005 1290 1290 1395 1395 1395 1395 1380 1380 1410 1410 1395 1395,693.206,True,False,True,
s3w4g1,3,4,1,64,3,192,768,4,2.1749439239501953,2.111680030822754,0.06638251856821337,181,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,358.2458255290985,3,1410.0,1395.0,1395.0,1395 1425 1425 1410 1410 1410 1410 1410 1410 1410 1410 1095 1095 1395 1395 1425 1425 1410 1410 1380 1380 1395 1395 1395,691.219,True,True,True,
s3w8g64,3,8,64,64,4,256,1024,4,2.56278395652771,2.47871994972229,0.1268189830957624,157,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.8373746871948,3,1455.0,1485.0,1455.0,1485 1485 1455 1455 1455 1455 1455 1455 1455 1455 1035 1035 1410 1410 1485 1485 1485 1485 1455 1455 1470 1470 1455 1455 1455,692.578,True,True,True,
s3w8g1,3,8,1,256,1,256,1024,4,2.047327995300293,1.951200008392334,0.09678108921591431,193,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,350.2201588153839,3,1695.0,1710.0,1680.0,1710 1800 1800 1695 1695 1695 1695 1695 1695 1725 1725 1350 1350 1590 1590 1665 1665 1695 1695 1695 1695 1680 1680 1680,694.0944999999999,False,True,True,high
s3w8g16,3,8,16,64,4,256,1024,4,2.4577280282974243,2.4093759059906006,0.09543173566240688,160,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,356.0618555545807,3,1455.0,1455.0,1500.0,1455 1455 1455 1470 1470 1455 1455 1455 1455 1455 1455 1335 1335 1470 1470 1485 1485 1455 1455 1470 1470 1455 1455 1500,691.758,True,True,True,
s3w8g8,3,8,8,64,4,256,1024,4,2.4396960735321045,2.3588480949401855,0.0792963939978287,164,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,354.85539174079895,3,1470.0,1545.0,1470.0,1545 1545 1455 1455 1455 1455 1485 1485 1485 1485 1260 1260 1455 1455 1455 1455 1470 1470 1470 1470 1485 1485 1470 1470,695.201,True,True,True,
s2w8g1,2,8,1,256,1,256,1024,4,2.228447914123535,2.1707520484924316,0.069932857366766,181,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,365.27955508232117,3,1740.0,1785.0,1755.0,1785 1785 1785 1725 1725 1740 1740 1695 1695 1755 1755 1515 1515 1725 1725 1740 1740 1800 1800 1770 1770 1740 1740 1755 1755,693.081,False,True,True,high
s5w8g1,5,8,1,64,4,256,1024,4,3.0197759866714478,2.905087947845459,0.10698241951806699,132,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,353.69199872016907,3,1380.0,1380.0,1380.0,1380 1380 1380 1380 1395 1395 1395 1395 1395 1395 1185 1185 1305 1305 1380 1380 1350 1350 1365 1365 1380 1395 1395 1380,695.207,False,True,True,low
s2w4g1,2,4,1,64,4,256,1024,4,2.800112009048462,2.629120111465454,0.09613494531936827,142,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,348.4383656978607,3,1455.0,1455.0,1440.0,1455 1455 1455 1425 1425 1440 1440 1440 1440 1440 1440 1140 1140 1455 1455 1455 1455 1455 1455 1455 1455 1455 1455 1440,691.243,True,True,True,
s3w8g1,3,8,1,64,4,256,1024,4,3.0240800380706787,2.9266879558563232,0.14961765036864316,132,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,357.52230310440063,3,1380.0,1395.0,1380.0,1395 1395 1380 1380 1380 1380 1380 1380 1380 1380 825 825 1305 1305 1395 1395 1365 1365 1380 1380 1380 1380 1380 1380,692.717,False,True,True,low
s3w4g1,3,4,1,256,1,256,1024,4,2.1468000411987305,2.065920114517212,0.09235362280181539,188,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,383.00659561157227,3,1770.0,1845.0,1770.0,1845 1845 1770 1770 1770 1770 1800 1800 1755 1755 1470 1470 1740 1740 1755 1755 1770 1770 1800 1800 1770 1770 1770 1770 1770,692.378,False,True,True,high
s2w8g1,2,8,1,64,4,256,1024,4,3.2828320264816284,3.230815887451172,0.10286957606504761,122,ok,,queue-deep/l2-flush/settled-warmup/clock-under-load/v4,380.5183000564575,3,1477.5,1530.0,1485.0,1530 1530 1470 1470 1470 1470 1515 1515 1485 1485 1200 1200 1470 1470 1455 1455 1485 1485 1485 1485 1470 1470 1485 1485,696.838,True,True,True,
